name,dum,type,temperature,flag,ref_num,parsed_form,chem_flags,C_flags,N_flags,O_flags,S_flags,V_flags,Cr_flags,Mn_flags,Fe_flags,Co_flags,Ni_flags,Cu_flags,As_flags,Se_flags,La_flags,Ce_flags,Pr_flags,Nd_flags,Pm_flags,Sm_flags,Eu_flags,Gd_flags,Tb_flags,Dy_flags,Ho_flags,Er_flags,Tm_flags,Yb_flags,Lu_flags,Hf_flags,Ta_flags
Li2FeSiO4,2387,Néel,25.0,False,1,"{'Li': 2.0, 'Fe': 1.0, 'Si': 1.0, 'O': 4.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd3Ni8Al,2386,Curie,88.5,False,4,"{'Gd': 3.0, 'Ni': 8.0, 'Al': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Fe2MnSi,2385,Curie,238.0,False,7,"{'Fe': 2.0, 'Mn': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CaBi2Ta2O9,2384,Curie,773.0,False,2,"{'Ca': 1.0, 'Bi': 2.0, 'Ta': 2.0, 'O': 9.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
MnBi,2383,Curie,517.5,False,14,"{'Mn': 1.0, 'Bi': 1.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mn2BO4,2382,Néel,95.0,False,3,"{'Mn': 2.0, 'B': 1.0, 'O': 4.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GaBr,2381,Curie,0.0,False,1,"{'Ga': 1.0, 'Br': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZrO2,2380,Curie,633.0,False,3,"{'Zr': 1.0, 'O': 2.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KBiFe2O5,2379,Néel,543.0,False,1,"{'K': 1.0, 'Bi': 1.0, 'Fe': 2.0, 'O': 5.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Na,2378,Curie,450.6666666666667,False,9,{'Na': 1.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MnRh2Ge,2376,Curie,450.0,False,1,"{'Mn': 1.0, 'Rh': 2.0, 'Ge': 1.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NaNbO3,2375,Curie,605.0,False,3,"{'Na': 1.0, 'Nb': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BaAl2O4,2374,Curie,396.0,False,1,"{'Ba': 1.0, 'Al': 2.0, 'O': 4.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe78Si9B13,2373,Curie,663.0,False,1,"{'Fe': 78.0, 'Si': 9.0, 'B': 13.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Y5Fe72B22Ti1,2372,Curie,541.0,False,1,"{'Y': 5.0, 'Fe': 72.0, 'B': 22.0, 'Ti': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DyPdSn,2369,Néel,12.333333333333334,False,12,"{'Dy': 1.0, 'Pd': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Ni45Co5Mn25,2368,Curie,373.0,False,2,"{'Ni': 45.0, 'Co': 5.0, 'Mn': 25.0}",True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TbSb,2366,Néel,16.0,False,1,"{'Tb': 1.0, 'Sb': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
PrTiO3,2365,Néel,65.0,False,1,"{'Pr': 1.0, 'Ti': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LaCo6,2362,Curie,712.0,False,1,"{'La': 1.0, 'Co': 6.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CrZrIn,2361,Curie,1770.0,False,1,"{'Cr': 1.0, 'Zr': 1.0, 'In': 1.0}",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cr6,2360,Curie,493.0,False,2,{'Cr': 6.0},True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DyB2,2359,Curie,55.0,False,2,"{'Dy': 1.0, 'B': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
PbBi4Ti4O15,2358,Curie,878.0,False,2,"{'Pb': 1.0, 'Bi': 4.0, 'Ti': 4.0, 'O': 15.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bi5Ti3FeO15,2356,Néel,553.3157894736842,False,19,"{'Bi': 5.0, 'Ti': 3.0, 'Fe': 1.0, 'O': 15.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NiTa2O6,2355,Néel,7.0,False,4,"{'Ni': 1.0, 'Ta': 2.0, 'O': 6.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Tm6Ti4Al43,2354,Néel,2.0,False,3,"{'Tm': 6.0, 'Ti': 4.0, 'Al': 43.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Tb2In,2353,Curie,165.0,False,1,"{'Tb': 2.0, 'In': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Rh2O3,2352,Néel,311.0,False,1,"{'Rh': 2.0, 'O': 3.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HoNi,2351,Curie,47.8,False,10,"{'Ho': 1.0, 'Ni': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HoCu2,2350,Néel,208.0,False,2,"{'Ho': 1.0, 'Cu': 2.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
SiO,2349,Curie,39.0,False,2,"{'Si': 1.0, 'O': 1.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pr2LiOsO6,2348,Néel,35.0,False,1,"{'Pr': 2.0, 'Li': 1.0, 'Os': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ErSn2,2347,Néel,4.0,False,1,"{'Er': 1.0, 'Sn': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Co50Fe45Ni5,2346,Curie,1100.0,False,2,"{'Co': 50.0, 'Fe': 45.0, 'Ni': 5.0}",True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UIr,2345,Curie,36.8,False,5,"{'U': 1.0, 'Ir': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TbFe2Zn20,2343,Curie,66.0,False,1,"{'Tb': 1.0, 'Fe': 2.0, 'Zn': 20.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CeTiGe3,2342,Curie,14.0,False,2,"{'Ce': 1.0, 'Ti': 1.0, 'Ge': 3.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd95B5,2341,Curie,292.0,False,2,"{'Gd': 95.0, 'B': 5.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
LaSm,2340,Curie,140.0,False,1,"{'La': 1.0, 'Sm': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TbRu2Ge2,2339,Néel,37.0,False,1,"{'Tb': 1.0, 'Ru': 2.0, 'Ge': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
HoZrSb,2338,Curie,15.0,False,13,"{'Ho': 1.0, 'Zr': 1.0, 'Sb': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
CrCl3,2337,Néel,16.0,False,1,"{'Cr': 1.0, 'Cl': 3.0}",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd5Si2Sb2,2336,Curie,254.0,False,2,"{'Gd': 5.0, 'Si': 2.0, 'Sb': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ThFe4As12,2335,Curie,5.0,False,1,"{'Th': 1.0, 'Fe': 4.0, 'As': 12.0}",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FeMnPt,2334,Curie,671.5,False,2,"{'Fe': 1.0, 'Mn': 1.0, 'Pt': 1.0}",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Er5Ir4Si10,2333,Néel,3.0,False,1,"{'Er': 5.0, 'Ir': 4.0, 'Si': 10.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HoBa2Cu3O7,2332,Néel,0.0,False,1,"{'Ho': 1.0, 'Ba': 2.0, 'Cu': 3.0, 'O': 7.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
BaNd2O4,2331,Néel,30.0,False,4,"{'Ba': 1.0, 'Nd': 2.0, 'O': 4.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
SrTiO,2330,Curie,860.0,False,1,"{'Sr': 1.0, 'Ti': 1.0, 'O': 1.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sr2AlTaO6,2329,Curie,90.0,False,1,"{'Sr': 2.0, 'Al': 1.0, 'Ta': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
YbMn2Ge2,2328,Néel,510.0,False,1,"{'Yb': 1.0, 'Mn': 2.0, 'Ge': 2.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
MgB2,2327,Curie,36.07692307692308,False,52,"{'Mg': 1.0, 'B': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yb2Co3Al9,2326,Néel,1.0,False,1,"{'Yb': 2.0, 'Co': 3.0, 'Al': 9.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Nd3Pd20Ge6,2325,Néel,2.2857142857142856,False,7,"{'Nd': 3.0, 'Pd': 20.0, 'Ge': 6.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
ErNi2Si,2324,Curie,8.0,False,2,"{'Er': 1.0, 'Ni': 2.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Mn2PdSn,2323,Curie,415.0,False,1,"{'Mn': 2.0, 'Pd': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GdAl2,2322,Curie,167.8,False,5,"{'Gd': 1.0, 'Al': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
NaVGe2O6,2320,Néel,16.0,False,2,"{'Na': 1.0, 'V': 1.0, 'Ge': 2.0, 'O': 6.0}",True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ho5Pd2,2319,Néel,28.0,False,2,"{'Ho': 5.0, 'Pd': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FeNi,2318,Curie,560.0,False,1,"{'Fe': 1.0, 'Ni': 1.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LaCo1,2317,Curie,726.0,False,1,"{'La': 1.0, 'Co': 1.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CeNi2Sn2,2316,Néel,1.0,False,1,"{'Ce': 1.0, 'Ni': 2.0, 'Sn': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NiPS3,2315,Néel,253.0,False,2,"{'Ni': 1.0, 'P': 1.0, 'S': 3.0}",True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LaCo9Si4,2314,Curie,40.0,False,2,"{'La': 1.0, 'Co': 9.0, 'Si': 4.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ho4PtMg,2312,Curie,28.0,False,1,"{'Ho': 4.0, 'Pt': 1.0, 'Mg': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
SmMn2Ge2,2311,Néel,312.5,False,4,"{'Sm': 1.0, 'Mn': 2.0, 'Ge': 2.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Sr2FeTeO6,2310,Néel,100.0,False,1,"{'Sr': 2.0, 'Fe': 1.0, 'Te': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZnSnAs2,2309,Curie,329.0,False,1,"{'Zn': 1.0, 'Sn': 1.0, 'As': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sr7,2308,Curie,122.0,False,1,{'Sr': 7.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sr2MnGe2O7,2307,Néel,4.0,False,1,"{'Sr': 2.0, 'Mn': 1.0, 'Ge': 2.0, 'O': 7.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd2MgGe2,2306,Curie,276.0,False,3,"{'Gd': 2.0, 'Mg': 1.0, 'Ge': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Hf3Fe4Sn4,2305,Néel,373.0,False,2,"{'Hf': 3.0, 'Fe': 4.0, 'Sn': 4.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CrGa2Sb2,2304,Curie,345.0,False,2,"{'Cr': 1.0, 'Ga': 2.0, 'Sb': 2.0}",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pb1,2303,Curie,650.0,False,1,{'Pb': 1.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PrCo4Al,2302,Curie,328.57142857142856,False,7,"{'Pr': 1.0, 'Co': 4.0, 'Al': 1.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NdPdSb2,2301,Néel,7.0,False,2,"{'Nd': 1.0, 'Pd': 1.0, 'Sb': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Ho2Co2I,2300,Curie,36.0,False,1,"{'Ho': 2.0, 'Co': 2.0, 'I': 1.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mn5O8,2299,Néel,116.0,False,12,"{'Mn': 5.0, 'O': 8.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SmGe5,2298,Néel,10.0,False,1,"{'Sm': 1.0, 'Ge': 5.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Y3Mn3GeGa2,2297,Néel,260.0,False,2,"{'Y': 3.0, 'Mn': 3.0, 'Ge': 1.0, 'Ga': 2.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd2FeAl4Ge2,2296,Néel,20.0,False,2,"{'Gd': 2.0, 'Fe': 1.0, 'Al': 4.0, 'Ge': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Mn25,2295,Curie,388.0,False,1,{'Mn': 25.0},True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Co40Fe50Ni10,2294,Curie,1100.0,False,2,"{'Co': 40.0, 'Fe': 50.0, 'Ni': 10.0}",True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tb4Sb3,2292,Néel,114.0,False,3,"{'Tb': 4.0, 'Sb': 3.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Gd3Ni3Ga8Ge3,2291,Néel,10.0,False,1,"{'Gd': 3.0, 'Ni': 3.0, 'Ga': 8.0, 'Ge': 3.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
La3Co2SbO9,2290,Curie,55.0,False,2,"{'La': 3.0, 'Co': 2.0, 'Sb': 1.0, 'O': 9.0}",True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Co06Cu04MnSb,2289,Curie,455.0,False,2,"{'Co': 6.0, 'Cu': 4.0, 'Mn': 1.0, 'Sb': 1.0}",True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rh2MnGe,2288,Curie,450.0,False,1,"{'Rh': 2.0, 'Mn': 1.0, 'Ge': 1.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SiO2,2287,Curie,283.875,False,8,"{'Si': 1.0, 'O': 2.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd35Hf20Co25Al20,2286,Curie,96.0,False,1,"{'Gd': 35.0, 'Hf': 20.0, 'Co': 25.0, 'Al': 20.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
Gd48Co52,2285,Curie,282.0,False,1,"{'Gd': 48.0, 'Co': 52.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Co9S8,2284,Curie,120.0,False,1,"{'Co': 9.0, 'S': 8.0}",True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd6Nb4Al43,2283,Néel,10.0,False,3,"{'Gd': 6.0, 'Nb': 4.0, 'Al': 43.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
GeFeO3,2282,Curie,207.5,False,2,"{'Ge': 1.0, 'Fe': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Y2C2Cl2,2281,Curie,2.0,False,2,"{'Y': 2.0, 'C': 2.0, 'Cl': 2.0}",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Li2Pt3B,2280,Curie,2.0,False,1,"{'Li': 2.0, 'Pt': 3.0, 'B': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe85Ni5Zr10,2279,Curie,307.6666666666667,False,3,"{'Fe': 85.0, 'Ni': 5.0, 'Zr': 10.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Eu2CuSi3,2278,Curie,34.0,False,2,"{'Eu': 2.0, 'Cu': 1.0, 'Si': 3.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Bi6Ti3Fe2O18,2277,Néel,160.0,False,2,"{'Bi': 6.0, 'Ti': 3.0, 'Fe': 2.0, 'O': 18.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rb2ZnCl4,2276,Curie,198.0,False,1,"{'Rb': 2.0, 'Zn': 1.0, 'Cl': 4.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BaNi2P2,2275,Curie,2.5,False,2,"{'Ba': 1.0, 'Ni': 2.0, 'P': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NpFe4Al8,2274,Curie,135.0,False,1,"{'Np': 1.0, 'Fe': 4.0, 'Al': 8.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mn2NiGa,2273,Curie,681.5,False,2,"{'Mn': 2.0, 'Ni': 1.0, 'Ga': 1.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Li1Mn8Fe12O28,2272,Curie,275.0,False,1,"{'Li': 1.0, 'Mn': 8.0, 'Fe': 12.0, 'O': 28.0}",True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
La3,2271,Curie,720.0,False,1,{'La': 3.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TbNi3FeSi,2270,Curie,156.0,False,1,"{'Tb': 1.0, 'Ni': 3.0, 'Fe': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
GdRh,2269,Curie,26.0,False,3,"{'Gd': 1.0, 'Rh': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Sr2NiWO6,2268,Néel,54.0,False,1,"{'Sr': 2.0, 'Ni': 1.0, 'W': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe81Y10Zr9,2267,Curie,1.0,False,1,"{'Fe': 81.0, 'Y': 10.0, 'Zr': 9.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NiII,2266,Curie,2.0,False,3,"{'Ni': 1.0, 'I': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EuNiGe3,2265,Néel,10.0,False,2,"{'Eu': 1.0, 'Ni': 1.0, 'Ge': 3.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Ce3Co11B4,2264,Curie,256.0,False,1,"{'Ce': 3.0, 'Co': 11.0, 'B': 4.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EuGa4,2262,Néel,12.0,False,6,"{'Eu': 1.0, 'Ga': 4.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Ho30Y26Al24Co20,2260,Curie,5.0,False,1,"{'Ho': 30.0, 'Y': 26.0, 'Al': 24.0, 'Co': 20.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Sm2Fe17,2259,Curie,444.6666666666667,False,6,"{'Sm': 2.0, 'Fe': 17.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Ho6Cr4Al43,2258,Néel,3.0,False,3,"{'Ho': 6.0, 'Cr': 4.0, 'Al': 43.0}",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
